time,BRs,AirUsage,BTs,HRs,Gs,Fs,Ps,Forces,Intensity_1,Intensity_2,Intensity_3,Intensity_4,Intensity_5,subject,time_diff,nozzle_open,nozzle_pattern_coeff,attack_flag,water_usage,cumulative_water_usage,total_water_usage,cumulative_air_usage,total_air_usage,air_usage_during_fire_attack,cumulative_air_usage_during_fire_attack,total_air_usage_during_fire_attack,fire_intensity,fire_attack_duration
78.3654528,28,214,35.0099983215332,109,100,110,0,121,20.6689701080322,65.4716262817383,45.4259414672852,0.601939022541046,3.50417494773865,subject_2,3.2,1,1.0,1,352.0,2864.0,13746,9812,24320,214,5117,14079,132.16847687959674,136
80.7327744,29,206,35.0099983215332,110,100,110,0,121,5.68799686431885,49.476749420166,26.4499092102051,0.511028587818146,5.37573099136353,subject_2,2.4,1,1.0,1,264.0,3128.0,13746,10018,24320,206,5323,14079,82.12568408250809,136
83.3410944,29,203,35.0299987792969,110,100,110,0,121,0.242698803544044,56.0776290893555,28.6719093322754,11.6821403503418,0.0,subject_2,2.6,1,1.0,1,286.0,3414.0,13746,10221,24320,203,5526,14079,96.67437757551674,136
86.1431168,29,203,35.0299987792969,108,100,110,1,120,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,2.8,1,0.9875026035157897,1,304.0,3718.0,13746,10424,24320,203,5729,14079,0.6945594996213911,136
89.1035392,29,203,35.0499992370605,108,100,110,0,121,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,3.0,1,1.0,1,330.0,4048.0,13746,10627,24320,203,5932,14079,0.6945594996213911,136
92.1087104,29,206,35.0699996948242,109,100,110,0,121,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,3.0,1,1.0,1,330.0,4378.0,13746,10833,24320,206,6138,14079,0.6945594996213911,136
94.6877056,27,218,35.0699996948242,110,100,110,0,121,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,2.6,1,1.0,1,286.0,4664.0,13746,11051,24320,218,6356,14079,0.6945594996213911,136
96.9290752,26,226,35.0699996948242,110,100,110,0,121,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,2.2,1,1.0,1,242.0,4906.0,13746,11277,24320,226,6582,14079,0.6945594996213911,136
99.5734912,25,240,35.0800018310547,109,100,110,0,121,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,2.6,1,1.0,1,286.0,5192.0,13746,11517,24320,240,6822,14079,0.6945594996213911,136
102.5396224,23,255,35.0800018310547,108,100,110,0,121,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,3.0,1,1.0,1,330.0,5522.0,13746,11772,24320,255,7077,14079,0.6945594996213911,136
104.7021312,23,260,35.0999984741211,108,100,110,1,120,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,2.2,1,0.9875026035157897,1,239.0,5761.0,13746,12032,24320,260,7337,14079,0.6945594996213911,136
107.6095872,22,266,35.1199989318848,106,100,110,1,120,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,2.9,1,0.9875026035157897,1,315.0,6076.0,13746,12298,24320,266,7603,14079,0.6945594996213911,136
110.7335424,22,272,35.1399993896484,105,100,110,0,121,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,3.1,1,1.0,1,341.0,6417.0,13746,12570,24320,272,7875,14079,0.6945594996213911,136
113.9097728,22,272,35.1399993896484,106,100,110,0,121,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,3.2,1,1.0,1,352.0,6769.0,13746,12842,24320,272,8147,14079,0.6945594996213911,136
116.9164672,22,272,35.1699981689453,106,100,110,0,121,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,3.0,1,1.0,1,330.0,7099.0,13746,13114,24320,272,8419,14079,0.6945594996213911,136
119.9113472,22,272,35.189998626709,105,100,110,0,121,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,3.0,1,1.0,1,330.0,7429.0,13746,13386,24320,272,8691,14079,0.6945594996213911,136
123.6029568,22,272,35.1699981689453,104,100,110,0,121,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,3.7,1,1.0,1,407.0,7836.0,13746,13658,24320,272,8963,14079,0.6945594996213911,136
126.612096,22,272,35.1800003051758,105,100,110,0,121,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,3.0,1,1.0,1,330.0,8166.0,13746,13930,24320,272,9235,14079,0.6945594996213911,136
130.4744064,21,279,35.189998626709,104,100,110,0,121,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,3.9,1,1.0,1,429.0,8595.0,13746,14209,24320,279,9514,14079,0.6945594996213911,136
133.2044544,21,285,35.189998626709,103,100,110,0,121,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,2.7,1,1.0,1,297.0,8892.0,13746,14494,24320,285,9799,14079,0.6945594996213911,136
136.5714944,20,292,35.1800003051758,104,100,110,0,121,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,3.4,1,1.0,1,374.0,9266.0,13746,14786,24320,292,10091,14079,0.6945594996213911,136
139.7431168,20,300,35.189998626709,106,100,110,0,121,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,3.2,1,1.0,1,352.0,9618.0,13746,15086,24320,300,10391,14079,0.6945594996213911,136
142.6902144,20,300,35.2000007629395,109,100,110,0,121,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,2.9,1,1.0,1,319.0,9937.0,13746,15386,24320,300,10691,14079,0.6945594996213911,136
145.951296,19,307,35.2200012207031,108,100,110,0,121,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,3.3,1,1.0,1,363.0,10300.0,13746,15693,24320,307,10998,14079,0.6945594996213911,136
148.990976,19,315,35.2400016784668,107,100,110,0,121,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,3.0,1,1.0,1,330.0,10630.0,13746,16008,24320,315,11313,14079,0.6945594996213911,136
151.8993536,19,315,35.2799987792969,107,100,110,1,120,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,2.9,1,0.9875026035157897,1,315.0,10945.0,13746,16323,24320,315,11628,14079,0.6945594996213911,136
155.0227968,19,315,35.4000015258789,109,100,110,0,121,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,3.1,1,1.0,1,341.0,11286.0,13746,16638,24320,315,11943,14079,0.6945594996213911,136
158.5000064,19,315,35.4500007629395,109,100,110,0,121,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,3.5,1,1.0,1,385.0,11671.0,13746,16953,24320,315,12258,14079,0.6945594996213911,136
161.4989184,19,307,35.4199981689453,108,100,110,0,121,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,3.0,1,1.0,1,330.0,12001.0,13746,17260,24320,307,12565,14079,0.6945594996213911,136
164.3406208,19,307,35.3699989318848,108,100,110,0,121,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,2.8,1,1.0,1,308.0,12309.0,13746,17567,24320,307,12872,14079,0.6945594996213911,136
167.294592,19,307,35.3400001525879,109,100,110,0,121,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,3.0,1,1.0,1,330.0,12639.0,13746,17874,24320,307,13179,14079,0.6945594996213911,136
170.071616,20,300,35.2900009155273,110,100,110,1,120,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,2.8,1,0.9875026035157897,1,304.0,12943.0,13746,18174,24320,300,13479,14079,0.6945594996213911,136
173.256,20,300,35.2900009155273,111,100,110,0,121,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,3.2,1,1.0,1,352.0,13295.0,13746,18474,24320,300,13779,14079,0.6945594996213911,136
177.3339776,20,300,35.3300018310547,111,100,110,0,121,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,4.1,1,1.0,1,451.0,13746.0,13746,18774,24320,300,14079,14079,0.6945594996213911,136
180.0734464,20,300,35.3499984741211,112,0,110,0,0,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,2.7,0,1.0,0,0.0,13746.0,13746,19074,24320,0,14079,14079,0.6945594996213911,136
182.9815936,20,300,35.3400001525879,112,0,110,0,0,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,2.9,0,1.0,0,0.0,13746.0,13746,19374,24320,0,14079,14079,0.6945594996213911,136
186.673216,20,300,35.3300018310547,112,0,110,0,0,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,3.7,0,1.0,0,0.0,13746.0,13746,19674,24320,0,14079,14079,0.6945594996213911,136
192.4859648,20,300,35.3499984741211,111,0,110,0,0,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,5.8,0,1.0,0,0.0,13746.0,13746,19974,24320,0,14079,14079,0.6945594996213911,136
193.3351936,19,307,35.3499984741211,111,0,110,0,0,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,0.8,0,1.0,0,0.0,13746.0,13746,20281,24320,0,14079,14079,0.6945594996213911,136
200.9753984,19,315,35.3600006103516,109,0,110,0,0,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,7.6,0,1.0,0,0.0,13746.0,13746,20596,24320,0,14079,14079,0.6945594996213911,136
208.7241216,17,342,35.3699989318848,100,0,110,0,0,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,7.7,0,1.0,0,0.0,13746.0,13746,20938,24320,0,14079,14079,0.6945594996213911,136
216.33568,15,387,35.3699989318848,96,0,110,1,0,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,7.6,0,0.9875026035157897,0,0.0,13746.0,13746,21325,24320,0,14079,14079,0.6945594996213911,136
219.464192,14,428,35.3800010681152,96,0,110,1,0,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,3.1,0,0.9875026035157897,0,0.0,13746.0,13746,21753,24320,0,14079,14079,0.6945594996213911,136
220.9943552,12,480,35.3899993896484,96,0,110,1,0,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,1.5,0,0.9875026035157897,0,0.0,13746.0,13746,22233,24320,0,14079,14079,0.6945594996213911,136
224.3835392,11,521,35.3899993896484,96,0,110,0,0,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,3.4,0,1.0,0,0.0,13746.0,13746,22754,24320,0,14079,14079,0.6945594996213911,136
224.8061696,11,545,35.3899993896484,96,0,110,1,0,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,0.4,0,0.9875026035157897,0,0.0,13746.0,13746,23299,24320,0,14079,14079,0.6945594996213911,136
230.504512,11,521,35.4199981689453,92,0,110,0,0,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,5.7,0,1.0,0,0.0,13746.0,13746,23820,24320,0,14079,14079,0.6945594996213911,136
237.4956288,12,500,35.5499992370605,89,0,110,0,0,0.242698803544044,0.0,0.0,0.451860696077347,0.0,subject_2,7.0,0,1.0,0,0.0,13746.0,13746,24320,24320,0,14079,14079,0.6945594996213911,136
0.0,14,428,36.1399993896484,81,0,570,34,0,10.2347002029419,10.2347002029419,0.234894096851349,0.234894096851349,0.234894096851349,subject_3,0.0,0,0.6544652650835348,0,0.0,0.0,45997,428,26572,0,0,13013,20.939188599586497,132
6.0630272,14,413,36.1100006103516,81,0,570,34,0,11.3872804641724,11.3872499465942,1.38754796981812,1.38753700256348,1.38742697238922,subject_3,6.1,0,0.6544652650835348,0,0.0,0.0,45997,841,26572,0,0,13013,25.5496153831482,132
6.8126976,14,413,36.1100006103516,81,0,570,33,0,12.0004596710205,12.0006504058838,2.00081706047058,2.00090503692627,2.00058102607727,subject_3,0.7,0,0.6611089495765853,0,0.0,0.0,45997,1254,26572,0,0,13013,28.00283217430115,132
15.69856,14,413,36.1100006103516,75,0,570,34,0,21.7094993591309,21.7134609222412,11.7109899520874,11.713080406189,11.7084999084473,subject_3,8.9,0,0.6544652650835348,0,0.0,0.0,45997,1667,26572,0,0,13013,66.8470306396485,132
19.0249088,13,444,36.0999984741211,77,0,570,34,0,28.3974895477295,28.404260635376,18.4004993438721,18.4031105041504,18.3957290649414,subject_3,3.3,0,0.6544652650835348,0,0.0,0.0,45997,2111,26572,0,0,13013,93.605360031128,132
23.1401216,12,480,36.1199989318848,76,0,570,33,0,38.9860687255859,38.9971809387207,28.9909591674805,28.9946708679199,28.9828491210938,subject_3,4.1,0,0.6611089495765853,0,0.0,0.0,45997,2591,26572,0,0,13013,135.968879699707,132
26.5526784,11,521,36.1100006103516,71,0,570,34,0,52.5895385742188,52.6059303283691,42.5956115722656,42.6015701293945,42.5842704772949,subject_3,3.4,0,0.6544652650835348,0,0.0,0.0,45997,3112,26572,0,0,13013,190.392650604248,132
32.55552,11,545,36.1199989318848,69,0,570,34,0,89.3129501342773,89.1275863647461,79.2140197753906,79.1179122924805,79.3006591796875,subject_3,6.0,0,0.6544652650835348,0,0.0,0.0,45997,3657,26572,0,0,13013,336.7724685668944,132
37.5983488,11,521,36.1100006103516,68,0,570,33,0,100.0,100.0,100.0,100.0,100.0,subject_3,5.0,0,0.6611089495765853,0,0.0,0.0,45997,4178,26572,0,0,13013,400.0,132
38.1916032,12,500,36.1500015258789,68,0,570,34,0,100.0,100.0,100.0,100.0,100.0,subject_3,0.6,0,0.6544652650835348,0,0.0,0.0,45997,4678,26572,0,0,13013,400.0,132
39.2201728,12,480,36.1500015258789,68,0,570,34,0,100.0,100.0,100.0,100.0,100.0,subject_3,1.0,0,0.6544652650835348,0,0.0,0.0,45997,5158,26572,0,0,13013,400.0,132
40.0232704,12,480,36.1500015258789,67,0,570,33,0,100.0,100.0,100.0,100.0,100.0,subject_3,0.8,0,0.6611089495765853,0,0.0,0.0,45997,5638,26572,0,0,13013,400.0,132
41.7402752,12,480,36.1500015258789,69,0,570,34,0,100.0,100.0,100.0,100.0,100.0,subject_3,1.7,0,0.6544652650835348,0,0.0,0.0,45997,6118,26572,0,0,13013,400.0,132
43.8943232,13,461,36.0800018310547,71,0,570,34,0,100.0,100.0,100.0,100.0,100.0,subject_3,2.2,0,0.6544652650835348,0,0.0,0.0,45997,6579,26572,0,0,13013,400.0,132
46.4690432,13,444,36.1399993896484,73,0,570,35,0,100.0,100.0,100.0,100.0,100.0,subject_3,2.6,0,0.6480471980316895,0,0.0,0.0,45997,7023,26572,0,0,13013,400.0,132
49.6283776,15,400,36.1100006103516,76,0,570,34,0,100.0,100.0,100.0,100.0,100.0,subject_3,3.2,0,0.6544652650835348,0,0.0,0.0,45997,7423,26572,0,0,13013,400.0,132
53.314176,17,352,36.1100006103516,80,0,570,34,0,100.0,100.0,100.0,100.0,100.0,subject_3,3.7,0,0.6544652650835348,0,0.0,0.0,45997,7775,26572,0,0,13013,400.0,132
55.6529152,19,315,36.1300010681152,80,0,570,33,0,100.0,100.0,100.0,100.0,100.0,subject_3,2.3,0,0.6611089495765853,0,0.0,0.0,45997,8090,26572,0,0,13013,400.0,132
58.5427712,21,285,36.1500015258789,80,0,570,34,0,100.0,100.0,100.0,100.0,100.0,subject_3,2.9,0,0.6544652650835348,0,0.0,0.0,45997,8375,26572,0,0,13013,400.0,132
61.2979328,21,279,36.1500015258789,82,0,570,34,0,100.0,100.0,100.0,100.0,100.0,subject_3,2.8,0,0.6544652650835348,0,0.0,0.0,45997,8654,26572,0,0,13013,400.0,132
66.3365888,21,279,36.1399993896484,81,0,570,34,0,100.0,100.0,100.0,100.0,100.0,subject_3,5.0,0,0.6544652650835348,0,0.0,0.0,45997,8933,26572,0,0,13013,400.0,132
70.140096,22,266,36.1699981689453,80,0,570,34,0,100.0,100.0,100.0,100.0,100.0,subject_3,3.8,0,0.6544652650835348,0,0.0,0.0,45997,9199,26572,0,0,13013,400.0,132
72.519872,23,260,36.1699981689453,79,50,570,34,243,100.0,100.0,100.0,100.0,100.0,subject_3,2.4,1,0.6544652650835348,1,895.0,895.0,45997,9459,26572,260,260,13013,400.0,132
74.8000256,24,244,36.1699981689453,79,100,570,34,486,100.0,100.0,100.0,100.0,100.0,subject_3,2.3,1,0.6544652650835348,1,858.0,1753.0,45997,9703,26572,244,504,13013,400.0,132
78.359808,24,250,36.1699981689453,80,100,570,34,486,100.0,100.0,100.0,100.0,100.0,subject_3,3.6,1,0.6544652650835348,1,1343.0,3096.0,45997,9953,26572,250,754,13013,400.0,132
79.8432128,22,266,36.1699981689453,80,0,570,34,0,100.0,100.0,100.0,100.0,100.0,subject_3,1.5,0,0.6544652650835348,1,0.0,3096.0,45997,10219,26572,266,1020,13013,400.0,132
81.1563264,21,279,36.1699981689453,81,0,570,34,0,100.0,100.0,100.0,100.0,100.0,subject_3,1.3,0,0.6544652650835348,1,0.0,3096.0,45997,10498,26572,279,1299,13013,400.0,132
84.3946496,20,300,36.2000007629395,82,0,570,34,0,100.0,74.1642837524414,85.793586730957,82.5877227783203,100.0,subject_3,3.2,0,0.6544652650835348,1,0.0,3096.0,45997,10798,26572,300,1599,13013,342.54559326171875,132
86.590464,20,300,36.2099990844727,83,0,570,33,0,100.0,49.9015693664551,64.974006652832,50.2007293701172,100.0,subject_3,2.2,0,0.6611089495765853,1,0.0,3096.0,45997,11098,26572,300,1899,13013,265.0763053894043,132
89.0422016,20,300,36.189998626709,82,0,570,34,0,85.0612335205078,51.9062309265137,31.8002490997314,3.86140608787537,76.1038665771484,subject_3,2.5,0,0.6544652650835348,1,0.0,3096.0,45997,11398,26572,300,2199,13013,172.62911963462824,132
91.1788032,20,292,36.1800003051758,82,100,570,34,486,69.531982421875,50.467658996582,15.047679901123,0.829196214675903,70.7754211425781,subject_3,2.1,1,0.6544652650835348,1,783.0,3879.0,45997,11690,26572,292,2491,13013,135.8765175342559,132
93.881024,20,292,36.1800003051758,81,100,570,34,486,76.5243835449219,51.4610404968262,19.5077590942383,1.31836700439453,89.3910827636719,subject_3,2.7,1,0.6544652650835348,1,1007.0,4886.0,45997,11982,26572,292,2783,13013,148.81155014038094,132
96.461376,21,285,36.1800003051758,83,100,570,35,486,63.0756187438965,52.635669708252,2.23085594177246,5.26356220245361,85.747802734375,subject_3,2.6,1,0.6480471980316895,1,960.0,5846.0,45997,12267,26572,285,3068,13013,123.20570659637457,132
98.7108352,21,279,36.189998626709,84,100,570,34,486,50.1033706665039,55.7489585876465,6.57800912857056,12.5324897766113,65.7383728027344,subject_3,2.2,1,0.6544652650835348,1,821.0,6667.0,45997,12546,26572,279,3347,13013,124.96282815933225,132
100.889344,21,279,36.189998626709,85,100,570,33,486,53.5203285217285,50.0497894287109,8.98875045776367,0.284801691770554,65.7487487792969,subject_3,2.2,1,0.6611089495765853,1,829.0,7496.0,45997,12825,26572,279,3626,13013,112.84367009997362,132
103.3803776,22,266,36.189998626709,84,100,570,33,486,60.7938385009766,50.0996208190918,12.6229496002197,1.02953398227692,80.2751235961914,subject_3,2.5,1,0.6611089495765853,1,942.0,8438.0,45997,13091,26572,266,3892,13013,124.545942902565,132
106.1478272,23,260,36.2099990844727,85,100,570,33,486,68.4173736572266,50.6045799255371,20.7055892944336,3.4067530632019,95.5005874633789,subject_3,2.8,1,0.6611089495765853,1,1055.0,9493.0,45997,13351,26572,260,4152,13013,143.1342959403992,132
109.3543424,24,250,36.2200012207031,85,100,570,33,486,60.1966400146484,54.1960296630859,10.1692895889282,7.60163116455078,98.9027328491211,subject_3,3.2,1,0.6611089495765853,1,1206.0,10699.0,45997,13601,26572,250,4402,13013,132.16359043121327,132
111.780736,25,240,36.2200012207031,86,100,570,34,486,51.3022193908691,53.023120880127,6.30845880508423,15.8314399719238,100.0,subject_3,2.4,1,0.6544652650835348,1,895.0,11594.0,45997,13841,26572,240,4642,13013,126.46523904800412,132
115.1122944,25,235,36.2700004577637,87,100,570,34,486,60.71875,50.875919342041,11.0521097183228,0.424036711454391,100.0,subject_3,3.3,1,0.6544652650835348,1,1231.0,12825.0,45997,14076,26572,235,4877,13013,123.07081577181819,132
115.7404928,26,230,36.2700004577637,89,100,570,34,486,62.3613700866699,51.0751495361328,12.472339630127,2.2552490234375,100.0,subject_3,0.6,1,0.6544652650835348,1,224.0,13049.0,45997,14306,26572,230,5107,13013,128.1641082763672,132
118.662016,25,235,36.2400016784668,91,100,570,34,486,71.9215927124023,50.0012702941895,23.4968891143799,0.0,100.0,subject_3,2.9,1,0.6544652650835348,1,1082.0,14131.0,45997,14541,26572,235,5342,13013,145.4197521209717,132
119.4301312,24,244,36.2299995422363,92,100,570,33,486,75.2976989746094,51.5520401000977,26.3995895385742,0.116847299039364,100.0,subject_3,0.8,1,0.6611089495765853,1,301.0,14432.0,45997,14785,26572,244,5586,13013,153.36617591232067,132
120.778944,24,250,36.2200012207031,92,100,570,34,486,81.2346801757813,50.199821472168,32.0554504394531,0.736644685268402,100.0,subject_3,1.3,1,0.6544652650835348,1,485.0,14917.0,45997,15035,26572,250,5836,13013,164.2265967726708,132
121.7756288,23,255,36.2099990844727,93,100,570,35,486,85.1844024658203,50.5822105407715,34.9252700805664,0.228357300162315,100.0,subject_3,1.0,1,0.6480471980316895,1,369.0,15286.0,45997,15290,26572,255,6091,13013,170.92024038732052,132
124.3021568,24,250,36.2099990844727,92,100,570,34,486,95.6305770874023,50.0007095336914,40.2342796325684,1.69662594795227,100.0,subject_3,2.5,1,0.6544652650835348,1,933.0,16219.0,45997,15540,26572,250,6341,13013,187.56219220161438,132
126.9103616,25,240,36.2099990844727,92,100,570,35,486,100.0,50.3313102722168,43.8378791809082,0.0,100.0,subject_3,2.6,1,0.6480471980316895,1,960.0,17179.0,45997,15780,26572,240,6581,13013,194.169189453125,132
130.2900608,26,230,36.2200012207031,92,100,570,34,486,98.6552276611328,50.1717796325684,44.0970497131348,0.42507940530777,99.3410568237305,subject_3,3.4,1,0.6544652650835348,1,1268.0,18447.0,45997,16010,26572,230,6811,13013,193.34913641214376,132
135.5712,27,222,36.189998626709,93,100,570,35,486,100.0,51.8591995239258,10.8301200866699,0.515855073928833,100.0,subject_3,5.3,1,0.6480471980316895,1,1958.0,20405.0,45997,16232,26572,222,7033,13013,163.20517468452454,132
138.6373248,27,218,36.1800003051758,93,100,570,34,486,89.5263137817383,49.9702301025391,6.35305500030518,0.0,100.0,subject_3,3.1,1,0.6544652650835348,1,1156.0,21561.0,45997,16450,26572,218,7251,13013,145.84959888458258,132
141.6104832,27,222,36.189998626709,95,100,570,34,486,99.5967636108398,50.4898910522461,9.93015384674072,0.0,100.0,subject_3,3.0,1,0.6544652650835348,1,1119.0,22680.0,45997,16672,26572,222,7473,13013,160.01680850982663,132
144.6413056,26,230,36.1800003051758,95,100,570,34,486,100.0,49.4608917236328,16.4004707336426,0.247787699103355,100.0,subject_3,3.0,1,0.6544652650835348,1,1119.0,23799.0,45997,16902,26572,230,7703,13013,166.10915015637877,132
147.665664,25,240,36.1699981689453,95,100,570,34,486,95.922492980957,54.7641906738281,4.6944751739502,8.34353446960449,100.0,subject_3,3.0,1,0.6544652650835348,1,1119.0,24918.0,45997,17142,26572,240,7943,13013,163.7246932983398,132
150.5499648,24,250,36.189998626709,93,100,570,34,486,74.6555633544922,60.0690689086914,14.6577196121216,18.9396495819092,100.0,subject_3,2.9,1,0.6544652650835348,1,1082.0,26000.0,45997,17392,26572,250,8193,13013,168.3220014572144,132
153.4275968,24,250,36.2200012207031,92,100,570,34,486,51.6537284851074,56.6277084350586,10.5588903427124,23.8021106719971,100.0,subject_3,2.9,1,0.6544652650835348,1,1082.0,27082.0,45997,17642,26572,250,8443,13013,142.6424379348755,132
156.7632896,23,255,36.2299995422363,93,100,570,34,486,61.0543594360352,50.1039810180664,9.62521076202393,0.0,100.0,subject_3,3.3,1,0.6544652650835348,1,1231.0,28313.0,45997,17897,26572,255,8698,13013,120.78355121612552,132
160.1496704,22,272,36.2099990844727,92,100,570,34,486,52.0102500915527,50.9425086975098,2.46159601211548,5.96730089187622,100.0,subject_3,3.4,1,0.6544652650835348,1,1268.0,29581.0,45997,18169,26572,272,8970,13013,111.3816556930542,132
163.5366144,20,292,36.2200012207031,90,100,570,34,486,1.98134505748749,50.8189811706543,5.80627202987671,10.347749710083,100.0,subject_3,3.4,1,0.6544652650835348,1,1268.0,30849.0,45997,18461,26572,292,9262,13013,68.9543479681015,132
166.771008,19,315,36.2099990844727,90,100,570,34,486,12.6354103088379,50.6214408874512,8.50912284851074,1.1357239484787,100.0,subject_3,3.2,1,0.6544652650835348,1,1194.0,32043.0,45997,18776,26572,315,9577,13013,72.90169799327853,132
170.8512768,18,333,36.2200012207031,89,100,570,34,486,28.0774803161621,50.2991104125977,16.0180492401123,0.679529011249542,100.0,subject_3,4.1,1,0.6544652650835348,1,1529.0,33572.0,45997,19109,26572,333,9910,13013,95.07416898012164,132
175.206464,18,324,36.2099990844727,88,100,570,34,486,17.7131996154785,51.2649803161621,3.59744000434875,2.39267897605896,100.0,subject_3,4.4,1,0.6544652650835348,1,1641.0,35213.0,45997,19433,26572,324,10234,13013,74.96829891204831,132
178.7848448,18,324,36.2200012207031,90,100,570,33,486,18.0250091552734,50.967960357666,5.66384220123291,0.508965015411377,100.0,subject_3,3.6,1,0.6611089495765853,1,1357.0,36570.0,45997,19757,26572,324,10558,13013,75.16577672958368,132
182.2941056,18,324,36.2299995422363,92,100,570,34,486,22.0824508666992,50.0014801025391,2.50697088241577,1.40250396728516,100.0,subject_3,3.5,1,0.6544652650835348,1,1306.0,37876.0,45997,20081,26572,324,10882,13013,75.99340581893922,132
185.5257728,18,324,36.2400016784668,92,100,570,33,486,34.1455192565918,50.0014381408691,8.32855224609375,2.0231659412384,100.0,subject_3,3.2,1,0.6611089495765853,1,1206.0,39082.0,45997,20405,26572,324,11206,13013,94.49867558479305,132
188.744832,17,342,36.2299995422363,91,100,570,34,486,33.7591018676758,50.000560760498,3.57944297790527,0.0,100.0,subject_3,3.2,1,0.6544652650835348,1,1194.0,40276.0,45997,20747,26572,342,11548,13013,87.33910560607907,132
192.4907008,17,352,36.2299995422363,90,100,570,33,486,53.460750579834,50.4672317504883,13.2953596115112,0.908084988594055,100.0,subject_3,3.7,1,0.6611089495765853,1,1394.0,41670.0,45997,21099,26572,352,11900,13013,118.13142693042755,132
196.1544576,16,363,36.2299995422363,90,100,570,34,486,74.8001174926758,51.4967498779297,26.9957008361816,2.98645901679993,100.0,subject_3,3.7,1,0.6544652650835348,1,1380.0,43050.0,45997,21462,26572,363,12263,13013,156.27902722358704,132
200.2880256,16,375,36.2299995422363,89,100,570,34,486,90.3956909179688,57.6409111022949,48.7148399353027,15.2591199874878,100.0,subject_3,4.1,1,0.6544652650835348,1,1529.0,44579.0,45997,21837,26572,375,12638,13013,212.0105619430542,132
204.0630144,16,375,36.2400016784668,91,50,570,34,243,100.0,66.1422805786133,67.4534606933594,32.239688873291,100.0,subject_3,3.8,1,0.6544652650835348,1,1418.0,45997.0,45997,22212,26572,375,13013,13013,265.8354301452637,132
206.0180736,16,375,36.2400016784668,91,0,570,33,0,100.0,71.2869567871094,72.5909423828125,42.5154495239258,100.0,subject_3,2.0,0,0.6611089495765853,0,0.0,45997.0,45997,22587,26572,0,13013,13013,286.3933486938477,132
209.9154304,16,375,36.2299995422363,91,0,570,34,0,100.0,83.4796829223633,84.7694473266602,66.8740768432617,100.0,subject_3,3.9,0,0.6544652650835348,0,0.0,45997.0,45997,22962,26572,0,13013,13013,335.1232070922852,132
214.3068928,16,363,36.2099990844727,91,0,570,33,0,100.0,100.0,100.0,100.0,100.0,subject_3,4.4,0,0.6611089495765853,0,0.0,45997.0,45997,23325,26572,0,13013,13013,400.0,132
218.5039232,17,352,36.2299995422363,92,0,570,34,0,100.0,100.0,100.0,100.0,100.0,subject_3,4.2,0,0.6544652650835348,0,0.0,45997.0,45997,23677,26572,0,13013,13013,400.0,132
